AC_NO,party_name,ST_CD,O.S.N.,NAME,EVM Votes,Postal Votes,VOTES,vote_percent,ST_NAME,AC_NAME,Migrant Votes,polled_votes,#,Vote %,Deposit Threshold,color_code,YEAR,PARTY,a_constituency,Category,District,p_constituency,Region
162,Independent,S01,7,GUNDALA KRISHNAPPA,343,0,343,0.18,Andhra Pradesh,Thamballapalle,0,187866,9,0.1825769431403234,0,#CEB58C,2024,IND,Thamballapalle,GEN,Annamayya,Rajampet,Rayalaseema
162,Independent,S01,8,Y.DWARAKANATHA REDDY,304,1,305,0.16,Andhra Pradesh,Thamballapalle,0,187866,10,0.16234976,0,#CEB58C,2024,IND,Thamballapalle,GEN,Annamayya,Rajampet,Rayalaseema
162,Independent,S01,9,N. NARASIMHULU,266,0,266,0.14,Andhra Pradesh,Thamballapalle,0,187866,12,0.1415902824353528,0,#CEB58C,2024,IND,Thamballapalle,GEN,Annamayya,Rajampet,Rayalaseema
162,Independent,S01,10,P.V.  VENKATAREDDY,475,0,475,0.25,Andhra Pradesh,Thamballapalle,0,187866,8,0.2528397900631301,0,#CEB58C,2024,IND,Thamballapalle,GEN,Annamayya,Rajampet,Rayalaseema
162,Independent,S01,11,M. SURESH,801,2,803,0.43,Andhra Pradesh,Thamballapalle,0,187866,5,0.4274323187804073,0,#CEB58C,2024,IND,Thamballapalle,GEN,Annamayya,Rajampet,Rayalaseema
162,None of the Above,S01,12,NOTA,2373,11,2384,1.27,Andhra Pradesh,Thamballapalle,0,187866,4,1.2689895989694782,0,#DDD1CA,2024,NOTA,Thamballapalle,GEN,Annamayya,Rajampet,Rayalaseema
163,Yuvajana Sramika Rythu Congress Party,S01,1,CHINTHALA RAMACHANDRA REDDY,79498,1003,80501,41.55,Andhra Pradesh,Pileru,0,193741,2,41.55083332903206,1,#08406F,2024,YSRCP,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Telugu Desam,S01,2,NALLARI KISHAN KUMAR REDDY,103136,2446,105582,54.5,Andhra Pradesh,Pileru,0,193741,1,54.49646693265752,1,#AB9005,2024,TDP,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Indian National Congress,S01,3,BALIREDDY SOMASHEKAR REDDY,3367,36,3403,1.76,Andhra Pradesh,Pileru,0,193741,3,1.7564686875777455,0,#3498DB,2024,INC,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Bahujan Samaj Party,S01,4,M.C. VENKATARAMANA,490,8,498,0.26,Andhra Pradesh,Pileru,0,193741,6,0.2570441981821091,0,#22409A,2024,BSP,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Ambedkar National Congress,S01,5,G. ANKALESWARI,231,1,232,0.12,Andhra Pradesh,Pileru,0,193741,8,0.1197474979482917,0,#004274,2024,ANC,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Jai Maha Bharath Party,S01,6,M. VIJAY KUMAR,96,0,96,0.05,Andhra Pradesh,Pileru,0,193741,13,0.049550689,0,#004274,2024,Others,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Independent,S01,7,ASADI VENKATADRI,97,0,97,0.05,Andhra Pradesh,Pileru,0,193741,12,0.050066842,0,#CEB58C,2024,IND,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Independent,S01,8,K. CHINNA REDDEPPA REDDY,153,0,153,0.08,Andhra Pradesh,Pileru,0,193741,11,0.07897141,0,#CEB58C,2024,IND,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Independent,S01,9,K. BRAHMAIAH ACHARI,622,0,622,0.32,Andhra Pradesh,Pileru,0,193741,5,0.3210471712234374,0,#CEB58C,2024,IND,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Independent,S01,10,V.MANJUNATH,183,2,185,0.1,Andhra Pradesh,Pileru,0,193741,9,0.095488307,0,#CEB58C,2024,IND,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Independent,S01,11,Y. MAHESH REDDY,173,1,174,0.09,Andhra Pradesh,Pileru,0,193741,10,0.089810623,0,#CEB58C,2024,IND,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,Independent,S01,12,P. RAMA KRISHNA REDDY,329,0,329,0.17,Andhra Pradesh,Pileru,0,193741,7,0.1698143397628793,0,#CEB58C,2024,IND,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
163,None of the Above,S01,13,NOTA,1857,12,1869,0.96,Andhra Pradesh,Pileru,0,193741,4,0.9646899726955058,0,#DDD1CA,2024,NOTA,Pileru,GEN,Annamayya,Rajampet,Rayalaseema
164,Bahujan Samaj Party,S01,1,NARASIMHULU RASINTHI,1204,16,1220,0.6,Andhra Pradesh,Madanapalle,0,202871,6,0.6013673713837857,0,#22409A,2024,BSP,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Yuvajana Sramika Rythu Congress Party,S01,2,S.NISAR AHAMAD,91626,845,92471,45.58,Andhra Pradesh,Madanapalle,0,202871,2,45.58118213051644,1,#08406F,2024,YSRCP,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Indian National Congress,S01,3,MALLELA PAVAN KUMAR REDDY,5940,111,6051,2.98,Andhra Pradesh,Madanapalle,0,202871,3,2.982683577248596,0,#3498DB,2024,INC,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Telugu Desam,S01,4,M.SHAJAHAN BASHA,95745,2235,97980,48.3,Andhra Pradesh,Madanapalle,0,202871,1,48.29670085916666,1,#AB9005,2024,TDP,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Pyramid Party of India,S01,5,ADIVIPALLE KRISHNAPPA,304,1,305,0.15,Andhra Pradesh,Madanapalle,0,202871,8,0.1503418428459464,0,#004274,2024,PPI,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Jai Bharat National Party,S01,6,M.BHASKAR,152,1,153,0.08,Andhra Pradesh,Madanapalle,0,202871,12,0.075417383,0,#004274,2024,Others,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Jaathia Chethi Vruthula Ikya Vedika Party,S01,7,NARRAVULA MANI SANKAR,121,0,121,0.06,Andhra Pradesh,Madanapalle,0,202871,16,0.059643813,0,#004274,2024,Others,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Independent,S01,8,V.UMADEVI,210,3,213,0.1,Andhra Pradesh,Madanapalle,0,202871,10,0.1049928279547101,0,#CEB58C,2024,IND,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Independent,S01,9,M.GULNAZ BEGUM,142,0,142,0.07,Andhra Pradesh,Madanapalle,0,202871,13,0.069995219,0,#CEB58C,2024,IND,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Independent,S01,10,S.JAYASIMHA,185,1,186,0.09,Andhra Pradesh,Madanapalle,0,202871,11,0.091683878,0,#CEB58C,2024,IND,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Independent,S01,11,SHAIK NISAR AHAMAD,475,4,479,0.24,Andhra Pradesh,Madanapalle,0,202871,7,0.2361106318793716,0,#CEB58C,2024,IND,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Independent,S01,12,B.NARASIMHA NAIK,121,1,122,0.06,Andhra Pradesh,Madanapalle,0,202871,15,0.060136737,0,#CEB58C,2024,IND,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Independent,S01,13,RAYADURGAM JANARDHANA,137,1,138,0.07,Andhra Pradesh,Madanapalle,0,202871,14,0.068023522,0,#CEB58C,2024,IND,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Independent,S01,14,S.SAJAHAN,1280,8,1288,0.63,Andhra Pradesh,Madanapalle,0,202871,5,0.6348862084773083,0,#CEB58C,2024,IND,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,Independent,S01,15,SHAIK AZID BASHA,242,1,243,0.12,Andhra Pradesh,Madanapalle,0,202871,9,0.1197805502018524,0,#CEB58C,2024,IND,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
164,None of the Above,S01,16,NOTA,1732,27,1759,0.87,Andhra Pradesh,Madanapalle,0,202871,4,0.867053448,0,#DDD1CA,2024,NOTA,Madanapalle,GEN,Annamayya,Rajampet,Rayalaseema
165,Telugu Desam,S01,1,CHALLA RAMACHANDRA REDDY,93155,1543,94698,45.16,Andhra Pradesh,Punganur,0,209674,2,45.164398065568456,1,#AB9005,2024,TDP,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
165,Yuvajana Sramika Rythu Congress Party,S01,2,PEDDIREDDI RAMACHANDRA REDDY,99774,1019,100793,48.07,Andhra Pradesh,Punganur,0,209674,1,48.07129162414033,1,#08406F,2024,YSRCP,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
165,Indian National Congress,S01,3,G MURALI MOHAN YADAV,3546,25,3571,1.7,Andhra Pradesh,Punganur,0,209674,4,1.7031200816505625,0,#3498DB,2024,INC,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
165,Bahujan Samaj Party,S01,4,VASANTHAPALLI SURESH,679,8,687,0.33,Andhra Pradesh,Punganur,0,209674,7,0.3276514970859525,0,#22409A,2024,BSP,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
165,Social Democratic Party Of India,S01,5,K S ANWAR BASHA,1894,12,1906,0.91,Andhra Pradesh,Punganur,0,209674,6,0.909030209,0,#004274,2024,Others,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
165,Bharatha Chaitanya Yuvajana Party,S01,6,BODE RAMACHANDRA YADAV,4423,136,4559,2.17,Andhra Pradesh,Punganur,0,209674,3,2.174327765960491,0,#004274,2024,Others,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
165,Independent,S01,7,I NAGESWAR RAO,242,0,242,0.12,Andhra Pradesh,Punganur,0,209674,9,0.1154172668046586,0,#CEB58C,2024,IND,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
165,Independent,S01,8,G RAMAIAH,314,0,314,0.15,Andhra Pradesh,Punganur,0,209674,8,0.1497562883333174,0,#CEB58C,2024,IND,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
165,None of the Above,S01,9,NOTA,2884,20,2904,1.39,Andhra Pradesh,Punganur,0,209674,5,1.385007201655904,0,#DDD1CA,2024,NOTA,Punganur,GEN,Chittoor,Rajampet,Rayalaseema
166,Yuvajana Sramika Rythu Congress Party,S01,1,CHEVIREDDY MOHITH REDDY,98304,1511,99815,39.1,Andhra Pradesh,Chandragiri,0,255249,2,39.10495241901046,1,#08406F,2024,YSRCP,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Telugu Desam,S01,2,VENKATA MANI PRASAD PULLIVARTHI,140861,2806,143667,56.29,Andhra Pradesh,Chandragiri,0,255249,1,56.28503931455168,1,#AB9005,2024,TDP,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Indian National Congress,S01,3,K SRINIVASULU,2957,14,2971,1.16,Andhra Pradesh,Chandragiri,0,255249,3,1.1639614650791972,0,#3498DB,2024,INC,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Jatiya Jana Sena Party,S01,4,P.KARTHIK,741,3,744,0.29,Andhra Pradesh,Chandragiri,0,255249,7,0.291480084,0,#004274,2024,Others,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Liberation Congress Party,S01,5,K ESWARAIAH,227,1,228,0.09,Andhra Pradesh,Chandragiri,0,255249,12,0.089324542,0,#004274,2024,Others,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Jai Bharat National Party,S01,6,THURAKA AMARANATH,146,4,150,0.06,Andhra Pradesh,Chandragiri,0,255249,14,0.058766146,0,#004274,2024,Others,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Jaathia Chethi Vruthula Ikya Vedika Party,S01,7,L.PRASAD,115,0,115,0.05,Andhra Pradesh,Chandragiri,0,255249,18,0.045054045,0,#004274,2024,Others,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Revolutionary Socialist Party,S01,8,MAHESH BABU MALLELA,286,0,286,0.11,Andhra Pradesh,Chandragiri,0,255249,11,0.1120474517040223,0,#C9D3EE,2024,RSP,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Jai Hindustan Party,S01,9,M.NEELAKANTA,121,0,121,0.05,Andhra Pradesh,Chandragiri,0,255249,17,0.047404691,0,#004274,2024,Others,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,United Republican Party of India,S01,10,MOHAN DILEEP KUMAR,91,0,91,0.04,Andhra Pradesh,Chandragiri,0,255249,21,0.035651462,0,#004274,2024,Others,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Naba Bharata Nirmana Seva Party,S01,11,PATHIPUTTURU VISWANATHA REDDY,75,0,75,0.03,Andhra Pradesh,Chandragiri,0,255249,22,0.029383073,0,#004274,2024,Others,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,12,DUDEKULA ALTAF,96,1,97,0.04,Andhra Pradesh,Chandragiri,0,255249,20,0.038002108,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,13,EDDALA SRINATH,139,0,139,0.05,Andhra Pradesh,Chandragiri,0,255249,15,0.054456629,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,14,C.N.SARAVANAA,177,5,182,0.07,Andhra Pradesh,Chandragiri,0,255249,13,0.071302924,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,15,T.GOWTHAMA RAO,339,13,352,0.14,Andhra Pradesh,Chandragiri,0,255249,10,0.1379045559434121,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,16,C PAYANI,594,0,594,0.23,Andhra Pradesh,Chandragiri,0,255249,9,0.2327139381545079,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,17,AKKILIGUNTA MADHU,693,0,693,0.27,Andhra Pradesh,Chandragiri,0,255249,8,0.2714995945135926,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,18,K RAJESH,762,0,762,0.3,Andhra Pradesh,Chandragiri,0,255249,6,0.2985320216729546,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,19,RAMBABU DASARI,138,0,138,0.05,Andhra Pradesh,Chandragiri,0,255249,16,0.054064854,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,20,P.VENKATAKRISHNA MURTHY,2014,8,2022,0.79,Andhra Pradesh,Chandragiri,0,255249,4,0.7921676480613048,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,21,P.SREEDHAR,68,0,68,0.03,Andhra Pradesh,Chandragiri,0,255249,24,0.026640653,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,22,K.SAI CHANDRIKA,71,0,71,0.03,Andhra Pradesh,Chandragiri,0,255249,23,0.027815976,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,23,S.RAJASEKHAR,54,0,54,0.02,Andhra Pradesh,Chandragiri,0,255249,25,0.021155813,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,Independent,S01,24,HARI RAM VADRAYALA,114,0,114,0.04,Andhra Pradesh,Chandragiri,0,255249,19,0.044662271,0,#CEB58C,2024,IND,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
166,None of the Above,S01,25,NOTA,1669,31,1700,0.67,Andhra Pradesh,Chandragiri,0,255249,5,0.6660163213176153,0,#DDD1CA,2024,NOTA,Chandragiri,GEN,Tirupati,Chittoor,Rayalaseema
167,Yuvajana Sramika Rythu Congress Party,S01,1,BHUMANA ABHINAY,60950,1201,62151,32.08,Andhra Pradesh,Tirupati,0,193742,2,32.07926004686645,1,#08406F,2024,YSRCP,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,2,PENCHALA PRASAD VASILI,258,0,258,0.13,Andhra Pradesh,Tirupati,0,193742,9,0.1331667888222481,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,3,R KRISHNA CHAITANYA,43,1,44,0.02,Andhra Pradesh,Tirupati,0,193742,31,0.022710615,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,4,BANDLA CHANDRASEKHAR,97,0,97,0.05,Andhra Pradesh,Tirupati,0,193742,20,0.050066583,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,5,NAVEN BRUNGI,30,0,30,0.02,Andhra Pradesh,Tirupati,0,193742,38,0.01548451,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,6,PAPIREDDYGARI SOMASEKHAR REDDY,199,0,199,0.1,Andhra Pradesh,Tirupati,0,193742,13,0.1027139185101836,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,7,SODISETTY NARESH,26,0,26,0.01,Andhra Pradesh,Tirupati,0,193742,41,0.013419909,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Socialist Unity Centre Of India (COMMUNIST),S01,8,LAKSHMI L. N.,107,0,107,0.06,Andhra Pradesh,Tirupati,0,193742,17,0.055228087,0,#004274,2024,SUCI,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,9,KANTHA RAO K,54,1,55,0.03,Andhra Pradesh,Tirupati,0,193742,25,0.028388269,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Communist Party of India,S01,10,MURALI P,597,11,608,0.31,Andhra Pradesh,Tirupati,0,193742,6,0.313819409,0,#F27A67,2024,CPI,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Jai Hindustan Party,S01,11,M. NEELAKANTA,45,2,47,0.02,Andhra Pradesh,Tirupati,0,193742,29,0.024259066,0,#004274,2024,Others,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,12,K BHARGAV,216,0,216,0.11,Andhra Pradesh,Tirupati,0,193742,11,0.1114884743628124,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,13,NELLEPALLI BENARJI,251,0,251,0.13,Andhra Pradesh,Tirupati,0,193742,10,0.1295537364123422,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,14,P. SAI PRASANNA KUMAR,27,0,27,0.01,Andhra Pradesh,Tirupati,0,193742,40,0.013936059,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Bahujan Samaj Party,S01,15,J VENUGOPAL RAJU,634,27,661,0.34,Andhra Pradesh,Tirupati,0,193742,5,0.3411753775639768,0,#22409A,2024,BSP,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,16,AKKIPALLI MUNI KRISHNAIAH,361,6,367,0.19,Andhra Pradesh,Tirupati,0,193742,8,0.1894271763479266,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,17,SHAIK MOHAMMED GOUSE,33,0,33,0.02,Andhra Pradesh,Tirupati,0,193742,36,0.017032961,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,18,R. JYOTHI,37,0,37,0.02,Andhra Pradesh,Tirupati,0,193742,34,0.019097563,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,19,RANGOON SANKAR,37,0,37,0.02,Andhra Pradesh,Tirupati,0,193742,34,0.019097563,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Janasena Party,S01,20,ARANII SRENEVASULU,121205,2902,124107,64.06,Andhra Pradesh,Tirupati,0,193742,1,64.05787077659981,1,#D22215,2024,JP,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,21,UTUKURU SUBRAMANYAM,210,0,210,0.11,Andhra Pradesh,Tirupati,0,193742,12,0.1083915722971787,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Bharatha Chaitanya Yuvajana Party,S01,22,AKKIPALLI KRISHNAVENI YADAV,180,5,185,0.1,Andhra Pradesh,Tirupati,0,193742,14,0.095487814,0,#004274,2024,Others,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,23,G REKHA,45,0,45,0.02,Andhra Pradesh,Tirupati,0,193742,30,0.023226765,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,24,T TIRUMALA,31,1,32,0.02,Andhra Pradesh,Tirupati,0,193742,37,0.016516811,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,25,C.N. SARAVANA,99,0,99,0.05,Andhra Pradesh,Tirupati,0,193742,19,0.051098884,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Akhil Bharatiya Jan Sangh,S01,26,P BABU RAJENDRA PRASAD,50,2,52,0.03,Andhra Pradesh,Tirupati,0,193742,26,0.026839818,0,#004274,2024,ABJS,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Pyramid Party of India,S01,27,RAVILLA MANJULA,105,0,105,0.05,Andhra Pradesh,Tirupati,0,193742,18,0.054195786,0,#004274,2024,PPI,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Samajwadi Party,S01,28,SRINIVAS KUMAR GORLA,40,0,40,0.02,Andhra Pradesh,Tirupati,0,193742,33,0.020646014,0,#0E6D37,2024,SP,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Andhra Rastra Praja Samithi,S01,29,T. JAYA KUMAR,76,0,76,0.04,Andhra Pradesh,Tirupati,0,193742,21,0.039227426,0,#004274,2024,ARPS,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Nava Socialism Party,S01,30,VASAGIRI VENUGOPAL,70,3,73,0.04,Andhra Pradesh,Tirupati,0,193742,22,0.037678975,0,#004274,2024,Others,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,31,AKKIPALLI ESWARAIAH,512,1,513,0.26,Andhra Pradesh,Tirupati,0,193742,7,0.2647851266116794,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,32,A. SATHYAVATHI,24,0,24,0.01,Andhra Pradesh,Tirupati,0,193742,42,0.012387608,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,33,GOPI PRASAD .G,50,0,50,0.03,Andhra Pradesh,Tirupati,0,193742,27,0.025807517,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,National Maha Sabha Party,S01,34,V. R. SURESH BABU,148,0,148,0.08,Andhra Pradesh,Tirupati,0,193742,15,0.076390251,0,#004274,2024,Others,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Reforms Party of India,S01,35,M VIJAYA BABU,49,0,49,0.03,Andhra Pradesh,Tirupati,0,193742,28,0.025291367,0,#004274,2024,Others,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Jai Bharat National Party,S01,36,G MURALI KRISHNA NAIDU,58,2,60,0.03,Andhra Pradesh,Tirupati,0,193742,24,0.030969021,0,#004274,2024,Others,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Jatiya Jana Sena Party,S01,37,SRINIVASULU ALURI,930,8,938,0.48,Andhra Pradesh,Tirupati,0,193742,4,0.4841490229273983,0,#004274,2024,Others,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,38,C MADHAVAN,123,0,123,0.06,Andhra Pradesh,Tirupati,0,193742,16,0.063486492,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,39,S.VASUDEVA REDDY,21,2,23,0.01,Andhra Pradesh,Tirupati,0,193742,43,0.011871458,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,40,A. SHIVA KUMAR,24,0,24,0.01,Andhra Pradesh,Tirupati,0,193742,42,0.012387608,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,41,KAYAM VENKATARATHNAM,42,0,42,0.02,Andhra Pradesh,Tirupati,0,193742,32,0.021678314,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,42,SYED GHOUSE,23,0,23,0.01,Andhra Pradesh,Tirupati,0,193742,43,0.011871458,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,43,M JAGADEESH,34,0,34,0.02,Andhra Pradesh,Tirupati,0,193742,35,0.017549112,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,44,THOTA PRAKASH BABU,33,1,34,0.02,Andhra Pradesh,Tirupati,0,193742,35,0.017549112,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,45,SURYA NARAYANA SYDAM,28,1,29,0.01,Andhra Pradesh,Tirupati,0,193742,39,0.01496836,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,Independent,S01,46,GURRALA BALAKRISHNA,72,0,72,0.04,Andhra Pradesh,Tirupati,0,193742,23,0.037162825,0,#CEB58C,2024,IND,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
167,None of the Above,S01,47,NOTA,1218,63,1281,0.66,Andhra Pradesh,Tirupati,0,193742,3,0.6611885910127903,0,#DDD1CA,2024,NOTA,Tirupati,GEN,Tirupati,Tirupati,Rayalaseema
168,Bahujan Samaj Party,S01,1,KUNTRAPAKU SURENDRA BABU,1397,6,1403,0.67,Andhra Pradesh,Srikalahasti,0,209316,5,0.6702784306980832,0,#22409A,2024,BSP,Srikalahasti,GEN,Tirupati,Tirupati,Rayalaseema
168,Indian National Congress,S01,2,DR. POTHUGUNTA RAJESH NAIDU,2971,31,3002,1.43,Andhra Pradesh,Srikalahasti,0,209316,3,1.4341951881365973,0,#3498DB,2024,INC,Srikalahasti,GEN,Tirupati,Tirupati,Rayalaseema
168,Yuvajana Sramika Rythu Congress Party,S01,3,BIYYAPU MADHUSUDHAN REDDY,77575,686,78261,37.39,Andhra Pradesh,Srikalahasti,0,209316,2,37.38892392363699,1,#08406F,2024,YSRCP,Srikalahasti,GEN,Tirupati,Tirupati,Rayalaseema
168,Telugu Desam,S01,4,BOJJALA VENKATA SUDHIR REDDY,119554,2011,121565,58.08,Andhra Pradesh,Srikalahasti,0,209316,1,58.07726117449216,1,#AB9005,2024,TDP,Srikalahasti,GEN,Tirupati,Tirupati,Rayalaseema
